null,lib,egka,EGKA,GGKA,GSKV,GGKV,GSKA
,228.149994,,,,,,
,487.349976,,,,,,
,152.550003,,,,,,
,401.849976,,,,,,
,35.549999,,,,,,
,41.849998,,,,,,
,47.699997,,,,,,
,57.149998,,,,,,
,181.799988,,,,,,
,184.049988,,,,,,
,100.349998,,,,,,
,47.25,,,,,,
,50.399998,,,,,,
,49.949997,,,,,,
,108,,,,,,
,24.75,,,,,,
,57.149998,,,,,,
,146.699997,,,,,,
,103.949997,,,,,,
,120.149994,,,,,,
,58.049999,,,,,,
,33.299999,,,,,,
,76.049995,,,,,,
,314.549988,,,,,,
,278.549988,,,,,,
,43.649998,,,,,,
,84.150002,,,,,,
,99.899994,,,,,,
,60.75,,,,,,
,196.649994,,,,,,
,76.5,,,,,,
,67.5,,,,,,
,85.949997,,,,,,
,72.900002,,,,,,
,32.849998,,,,,,
,67.049995,,,,,,
,54.449997,,,,,,
,21.15,,,,,,
,62.549999,,,,,,
,300.149994,,,,,,
,80.099998,,,,,,
,86.849998,,,,,,
,80.099998,,,,,,
,40.5,,,,,,
,43.649998,,,,,,
,49.049999,,,,,,
,22.049999,,,,,,
,45,,,,,,
,42.75,,,,,,
,108,,,,,,
,40.5,,,,,,
,41.849998,,,,,,
,71.549995,,,,,,
,199.799988,,,,,,
,58.949997,,,,,,
,23.4,,,,,,
,73.349998,,,,,,
,26.549999,,,,,,
,67.949997,,,,,,
,144.899994,,,,,,
,152.550003,,,,,,
,27.449999,,,,,,
,69.75,,,,,,
,86.399994,,,,,,
,70.650002,,,,,,
,91.349998,,,,,,
,53.549999,,,,,,
,23.849998,,,,,,
,48.149998,,,,,,
,371.699982,,,,,,
,82.349998,,,,,,
,49.5,,,,,,
,112.5,,,,,,
,60.75,,,,,,
,62.099998,,,,,,
,146.25,,,,,,
,173.699997,,,,,,
,72.900002,,,,,,
,185.399994,,,,,,
,128.25,,,,,,
,114.75,,,,,,
,113.399994,,,,,,
,103.5,,,,,,
,126.449997,,,,,,
,138.599991,,,,,,
,81,,,,,,
,45.899998,,,,,,
,72.900002,,,,,,
,104.399994,,,,,,
,47.25,,,,,,
,44.549999,,,,,,
,206.099991,,,,,,
,198.899994,,,,,,
,87.299995,,,,,,
,102.149994,,,,,,
,70.650002,,,,,,
,65.699997,,,,,,
,155.25,,,,,,
,45.899998,,,,,,
,104.399994,,,,,,
,65.699997,,,,,,
,37.799999,,,,,,
,49.5,,,,,,
,103.949997,,,,,,
,68.400002,,,,,,
,75.150002,,,,,,
,67.049995,,,,,,
,105.75,,,,,,
,33.75,,,,,,
,80.099998,,,,,,
,103.049995,,,,,,
,70.650002,,,,,,
,54.449997,,,,,,
,115.649994,,,,,,
,209.25,,,,,,
,163.349991,,,,,,
,152.099991,,,,,,
,79.650002,,,,,,
,47.699997,,,,,,
,144.899994,,,,,,
,144,,,,,,
,30.15,,,,,,
,74.25,,,,,,
,164.25,,,,,,
,65.25,,,,,,
,83.25,,,,,,
,238.049988,,,,,,
,82.349998,,,,,,
,55.349998,,,,,,
,70.650002,,,,,,
,80.099998,,,,,,
,55.349998,,,,,,
,112.049995,,,,,,
,62.549999,,,,,,
,51.75,,,,,,
,312.75,,,,,,
,65.699997,,,,,,
,145.349991,,,,,,
,58.949997,,,,,,
,161.099991,,,,,,
,40.950001,,,,,,
,41.399998,,,,,,
,45,,,,,,
,136.349991,,,,,,
,45.899998,,,,,,
,112.949997,,,,,,
,50.849998,,,,,,
,24.75,,,,,,
,93.149994,,,,,,
,118.349998,,,,,,
,64.799995,,,,,,
,106.649994,,,,,,
,68.400002,,,,,,
,104.849998,,,,,,
,51.299999,,,,,,
,86.849998,,,,,,
,208.799988,,,,,,
,70.199997,,,,,,
,89.549995,,,,,,
,90.449997,,,,,,
,50.849998,,,,,,
,259.649994,,,,,,
,72,,,,,,
,115.649994,,,,,,
,81,,,,,,
,186.299988,,,,,,
,54,,,,,,
,89.549995,,,,,,
,68.400002,,,,,,
,40.049999,,,,,,
,49.049999,,,,,,
,72,,,,,,
,65.699997,,,,,,
,87.75,,,,,,
,184.049988,,,,,,
,54.449997,,,,,,
,106.649994,,,,,,
,67.949997,,,,,,
,53.549999,,,,,,
,72.900002,,,,,,
,54,,,,,,
,54.449997,,,,,,
,64.799995,,,,,,
,43.199997,,,,,,
,53.549999,,,,,,
,40.950001,,,,,,
,148.949997,,,,,,
,65.25,,,,,,
,49.049999,,,,,,
,64.349998,,,,,,
,45.899998,,,,,,
,64.349998,,,,,,
,87.75,,,,,,
,94.949997,,,,,,
,102.599998,,,,,,
,52.649998,,,,,,
,48.149998,,,,,,
,107.549995,,,,,,
,78.299995,,,,,,
,104.849998,,,,,,
,35.099998,,,,,,
,85.5,,,,,,
,25.199999,,,,,,
,92.699997,,,,,,
,73.349998,,,,,,
,58.049999,,,,,,
,143.099991,,,,,,
,73.349998,,,,,,
,72.900002,,,,,,
,153,,,,,,
,132.300003,,,,,,
,83.25,,,,,,
,21.15,,,,,,
,78.75,,,,,,
,64.349998,,,,,,
,75.599998,,,,,,
,135,,,,,,
,30.15,,,,,,
,245.699997,,,,,,
,54.899998,,,,,,
,118.799995,,,,,,
,42.75,,,,,,
,83.699997,,,,,,
,25.65,,,,,,
,29.699999,,,,,,
,61.649998,,,,,,
,44.549999,,,,,,
,74.699997,,,,,,
,54,,,,,,
,64.799995,,,,,,
,62.099998,,,,,,
,90.899994,,,,,,
,284.399994,,,,,,
,93.599998,,,,,,
,56.699997,,,,,,
,99.899994,,,,,,
,222.75,,,,,,
,41.399998,,,,,,
,40.049999,,,,,,
,62.549999,,,,,,
,171.449997,,,,,,
,240.299988,,,,,,
,31.949999,,,,,,
,43.199997,,,,,,
,41.399998,,,,,,
,491.849976,,,,,,
,142.649994,,,,,,
,66.150002,,,,,,
,67.049995,,,,,,
,48.149998,,,,,,
,50.849998,,,,,,
,94.5,,,,,,
,53.549999,,,,,,
,57.599998,,,,,,
,109.799995,,,,,,
,135.449997,,,,,,
,204.75,,,,,,
,65.699997,,,,,,
,85.049995,,,,,,
,139.050003,,,,,,
,85.5,,,,,,
,73.349998,,,,,,
,24.75,,,,,,
,76.049995,,,,,,
,36.899998,,,,,,
,149.849991,,,,,,
,72.900002,,,,,,
,58.5,,,,,,
,117.449997,,,,,,
,173.25,,,,,,
,144,,,,,,
,54.899998,,,,,,
,116.549995,,,,,,
,52.649998,,,,,,
,69.75,,,,,,
,37.349998,,,,,,
,103.5,,,,,,
,155.25,,,,,,
,32.399998,,,,,,
,40.049999,,,,,,
,126,,,,,,
,61.199997,,,,,,
,68.400002,,,,,,
,60.75,,,,,,
,143.550003,,,,,,
,116.099998,,,,,,
,66.599998,,,,,,
,169.199997,,,,,,
,72.449997,,,,,,
,65.25,,,,,,
,391.049988,,,,,,
,46.799999,,,,,,
,84.150002,,,,,,
,199.799988,,,,,,
,319.049988,,,,,,
,112.049995,,,,,,
,88.199997,,,,,,
,103.049995,,,,,,
,54.449997,,,,,,
,99,,,,,,
,74.699997,,,,,,
,97.199997,,,,,,
,49.5,,,,,,
,120.149994,,,,,,
,144,,,,,,
,66.150002,,,,,,
,51.75,,,,,,
,79.199997,,,,,,
,41.399998,,,,,,
,153.899994,,,,,,
,48.599998,,,,,,
,160.649994,,,,,,
,91.799995,,,,,,
,34.649998,,,,,,
,74.699997,,,,,,
,68.849998,,,,,,
,37.349998,,,,,,
,61.199997,,,,,,
,99.899994,,,,,,
,45.899998,,,,,,
,57.599998,,,,,,
,124.649994,,,,,,
,233.099991,,,,,,
,248.399994,,,,,,
,137.699997,,,,,,
,78.75,,,,,,
,81.449997,,,,,,
,45,,,,,,
,112.949997,,,,,,
,69.299995,,,,,,
,50.399998,,,,,,
,55.349998,,,,,,
,92.699997,,,,,,
,193.5,,,,,,
,63.449997,,,,,,
,239.399994,,,,,,
,44.549999,,,,,,
,130.949997,,,,,,
,115.199997,,,,,,
,156.599991,,,,,,
,51.299999,,,,,,
,67.949997,,,,,,
,238.5,,,,,,
,21.599998,,,,,,
,149.399994,,,,,,
,73.349998,,,,,,
,40.049999,,,,,,
,88.649994,,,,,,
,78.75,,,,,,
,65.25,,,,,,
,117.449997,,,,,,
,48.599998,,,,,,
,37.799999,,,,,,
,227.699997,,,,,,
,56.25,,,,,,
,50.849998,,,,,,
,40.049999,,,,,,
,81.449997,,,,,,
,90.899994,,,,,,
,219.149994,,,,,,
,67.949997,,,,,,
,108.449997,,,,,,
,127.349998,,,,,,
,43.199997,,,,,,
,185.399994,,,,,,
,72,,,,,,
,157.5,,,,,,
,124.649994,,,,,,
,41.849998,,,,,,
,58.049999,,,,,,
,43.649998,,,,,,
,57.149998,,,,,,
,66.150002,,,,,,
,46.349998,,,,,,
,148.050003,,,,,,
,121.5,,,,,,
,35.549999,,,,,,
,46.799999,,,,,,
,166.949997,,,,,,
,95.399994,,,,,,
,201.599991,,,,,,
,146.25,,,,,,
,239.399994,,,,,,
,373.949982,,,,,,
,195.75,,,,,,
,30.15,,,,,,
,71.549995,,,,,,
,91.349998,,,,,,
,41.849998,,,,,,
,63.899998,,,,,,
,308.699982,,,,,,
,37.799999,,,,,,
,76.949997,,,,,,
,27,,,,,,
,66.150002,,,,,,
,67.949997,,,,,,
,98.099998,,,,,,
,29.699999,,,,,,
,257.399994,,,,,,
,54,,,,,,
,44.549999,,,,,,
,92.699997,,,,,,
,67.049995,,,,,,
,73.349998,,,,,,
,42.299999,,,,,,
,99,,,,,,
,108,,,,,,
,56.699997,,,,,,
,99.899994,,,,,,
,68.400002,,,,,,
,77.849998,,,,,,
,84.599998,,,,,,
,184.949997,,,,,,
,50.399998,,,,,,
,36.899998,,,,,,
,112.949997,,,,,,
,34.200001,,,,,,
,61.199997,,,,,,
,41.849998,,,,,,
,76.949997,,,,,,
,55.349998,,,,,,
,44.099998,,,,,,
,141.300003,,,,,,
,90.899994,,,,,,
,30.15,,,,,,
,158.849991,,,,,,
,42.75,,,,,,
,175.5,,,,,,
,32.399998,,,,,,
,37.799999,,,,,,
,94.5,,,,,,
,38.25,,,,,,
,110.699997,,,,,,
,378.899994,,,,,,
,62.099998,,,,,,
,81,,,,,,
,131.399994,,,,,,
,40.950001,,,,,,
,63.449997,,,,,,
,94.049995,,,,,,
,58.049999,,,,,,
,37.349998,,,,,,
,197.549988,,,,,,
,55.349998,,,,,,
,33.75,,,,,,
,71.549995,,,,,,
,55.799999,,,,,,
,63.449997,,,,,,
,108,,,,,,
,124.199997,,,,,,
,236.699997,,,,,,
,120.599998,,,,,,
,41.399998,,,,,,
,164.25,,,,,,
,65.699997,,,,,,
,137.25,,,,,,
,82.799995,,,,,,
,40.5,,,,,,
,45,,,,,,
,261.899994,,,,,,
,30.15,,,,,,
,60.299999,,,,,,
,71.099998,,,,,,
,153,,,,,,
,83.699997,,,,,,
,62.549999,,,,,,
,37.799999,,,,,,
,49.049999,,,,,,
,216.449997,,,,,,
,144.449997,,,,,,
,13.95,,,,,,
,304.649994,,,,,,
,201.149994,,,,,,
,88.199997,,,,,,
,218.25,,,,,,
,69.75,,,,,,
,87.299995,,,,,,
,55.349998,,,,,,
,39.149998,,,,,,
,342.449982,,,,,,
,108.899994,,,,,,
,45.449997,,,,,,
,537.75,,,,,,
,102.599998,,,,,,
,183.599991,,,,,,
,43.199997,,,,,,
,67.5,,,,,,
,157.5,,,,,,
,45.449997,,,,,,
,41.399998,,,,,,
,31.049999,,,,,,
,134.550003,,,,,,
,49.049999,,,,,,
,102.599998,,,,,,
,109.799995,,,,,,
,109.799995,,,,,,
,96.299995,,,,,,
,46.349998,,,,,,
,44.549999,,,,,,
,101.25,,,,,,
,79.199997,,,,,,
,49.949997,,,,,,
,14.849999,,,,,,
,276.75,,,,,,
,68.400002,,,,,,
,35.549999,,,,,,
,37.349998,,,,,,
,104.849998,,,,,,
,134.099991,,,,,,
,130.050003,,,,,,
,92.699997,,,,,,
,54.449997,,,,,,
,178.199997,,,,,,
,46.349998,,,,,,
,100.799995,,,,,,
,311.399994,,,,,,
,126.899994,,,,,,
,56.699997,,,,,,
,28.349998,,,,,,
,231.75,,,,,,
,95.849998,,,,,,
,58.5,,,,,,
,149.399994,,,,,,
,231.299988,,,,,,
,58.949997,,,,,,
,62.549999,,,,,,
,433.349976,,,,,,
,43.199997,,,,,,
,61.199997,,,,,,
,30.15,,,,,,
,24.75,,,,,,
,42.75,,,,,,
,42.75,,,,,,
,63.449997,,,,,,
,183.599991,,,,,,
,185.399994,,,,,,
,56.25,,,,,,
,396,,,,,,
,59.849998,,,,,,
,80.549995,,,,,,
,72,,,,,,
,25.65,,,,,,
,117.899994,,,,,,
,120.149994,,,,,,
,64.349998,,,,,,
,41.399998,,,,,,
,91.349998,,,,,,
,76.5,,,,,,
,65.699997,,,,,,
,81.900002,,,,,,
,33.75,,,,,,
,43.199997,,,,,,
,45,,,,,,
,84.150002,,,,,,
,157.949997,,,,,,
,40.950001,,,,,,
,76.949997,,,,,,
,73.799995,,,,,,
,49.949997,,,,,,
,52.199997,,,,,,
,44.099998,,,,,,
,35.549999,,,,,,
,46.799999,,,,,,
,81.900002,,,,,,
,90,,,,,,
,80.099998,,,,,,
,40.5,,,,,,
,22.049999,,,,,,
,68.849998,,,,,,
,111.599998,,,,,,
,78.299995,,,,,,
,52.649998,,,,,,
,144.899994,,,,,,
,33.299999,,,,,,
,34.200001,,,,,,
,45,,,,,,
,66.599998,,,,,,
,89.099998,,,,,,
,50.399998,,,,,,
,170.099991,,,,,,
,66.150002,,,,,,
,69.299995,,,,,,
,54.449997,,,,,,
,44.549999,,,,,,
,115.199997,,,,,,
,81,,,,,,
,49.049999,,,,,,
,51.299999,,,,,,
,46.799999,,,,,,
,69.299995,,,,,,
,76.5,,,,,,
,88.649994,,,,,,
,34.649998,,,,,,
,100.799995,,,,,,
,41.849998,,,,,,
,33.299999,,,,,,
,68.849998,,,,,,
,65.699997,,,,,,
,58.5,,,,,,
,130.5,,,,,,
,110.699997,,,,,,
,202.949997,,,,,,
,70.199997,,,,,,
,30.599998,,,,,,
,153,,,,,,
,59.849998,,,,,,
,27.9,,,,,,
,113.849998,,,,,,
,66.150002,,,,,,
,65.25,,,,,,
,77.849998,,,,,,
,113.849998,,,,,,
,65.699997,,,,,,
,67.949997,,,,,,
,102.149994,,,,,,
,52.199997,,,,,,
,127.799995,,,,,,
,53.099998,,,,,,
,57.599998,,,,,,
,88.649994,,,,,,
,73.799995,,,,,,
,33.75,,,,,,
,122.399994,,,,,,
,45.899998,,,,,,
,78.75,,,,,,
,109.349998,,,,,,
,66.599998,,,,,,
,69.299995,,,,,,
,98.549995,,,,,,
,80.099998,,,,,,
,53.099998,,,,,,
,42.75,,,,,,
,158.849991,,,,,,
,49.049999,,,,,,
,148.050003,,,,,,
,44.549999,,,,,,
,65.25,,,,,,
,48.599998,,,,,,
,62.099998,,,,,,
,26.549999,,,,,,
,192.599991,,,,,,
,64.349998,,,,,,
,202.049988,,,,,,
,26.099998,,,,,,
,337.949982,,,,,,
,73.799995,,,,,,
,43.649998,,,,,,
,45,,,,,,
,100.349998,,,,,,
,84.150002,,,,,,
,46.349998,,,,,,
,56.699997,,,,,,
,159.300003,,,,,,
,109.799995,,,,,,
,111.149994,,,,,,
,71.549995,,,,,,
,128.699997,,,,,,
,50.399998,,,,,,
,24.299999,,,,,,
,67.949997,,,,,,
,48.599998,,,,,,
,87.299995,,,,,,
,91.349998,,,,,,
,91.799995,,,,,,
,145.349991,,,,,,
,176.399994,,,,,,
,48.599998,,,,,,
,110.25,,,,,,
,71.549995,,,,,,
,101.25,,,,,,
,63.449997,,,,,,
,115.199997,,,,,,
,80.099998,,,,,,
,80.099998,,,,,,
,254.25,,,,,,
,54,,,,,,
,66.150002,,,,,,
,51.299999,,,,,,
,141.300003,,,,,,
,82.349998,,,,,,
,27.9,,,,,,
,68.400002,,,,,,
,76.049995,,,,,,
,27.9,,,,,,
,94.949997,,,,,,
,373.049988,,,,,,
,41.399998,,,,,,
,34.200001,,,,,,
,73.799995,,,,,,
,85.5,,,,,,
,172.349991,,,,,,
,175.5,,,,,,
,35.099998,,,,,,
,44.099998,,,,,,
,104.849998,,,,,,
,23.849998,,,,,,
,68.400002,,,,,,
,187.199997,,,,,,
,90.899994,,,,,,
,45,,,,,,
,54,,,,,,
,67.049995,,,,,,
,87.299995,,,,,,
,27.449999,,,,,,
,162,,,,,,
,47.25,,,,,,
,97.649994,,,,,,
,87.75,,,,,,
,87.299995,,,,,,
,67.049995,,,,,,
,85.949997,,,,,,
,194.399994,,,,,,
,143.099991,,,,,,
,46.349998,,,,,,
,222.75,,,,,,
,153.449997,,,,,,
,34.200001,,,,,,
,37.349998,,,,,,
,42.75,,,,,,
,89.549995,,,,,,
,34.200001,,,,,,
,108.449997,,,,,,
,31.5,,,,,,
,64.799995,,,,,,
,45,,,,,,
,68.849998,,,,,,
,64.799995,,,,,,
,53.099998,,,,,,
,51.299999,,,,,,
,47.699997,,,,,,
,34.200001,,,,,,
,127.799995,,,,,,
,37.799999,,,,,,
,113.399994,,,,,,
,57.599998,,,,,,
,69.75,,,,,,
,84.150002,,,,,,
,131.849991,,,,,,
,119.699997,,,,,,
,87.299995,,,,,,
,73.799995,,,,,,
,56.25,,,,,,
,28.799999,,,,,,
,55.349998,,,,,,
,104.399994,,,,,,
,102.149994,,,,,,
,67.049995,,,,,,
,141.75,,,,,,
,47.699997,,,,,,
,31.5,,,,,,
,101.699997,,,,,,
,48.149998,,,,,,
,67.049995,,,,,,
,44.549999,,,,,,
,118.799995,,,,,,
,88.649994,,,,,,
,138.599991,,,,,,
,182.699997,,,,,,
,1012.049988,,,,,,
,62.549999,,,,,,
,117.449997,,,,,,
,97.199997,,,,,,
,70.650002,,,,,,
,83.25,,,,,,
,74.25,,,,,,
,71.099998,,,,,,
,35.099998,,,,,,
,73.799995,,,,,,
,167.849991,,,,,,
,81,,,,,,
,120.149994,,,,,,
,144.449997,,,,,,
,150.75,,,,,,
,154.349991,,,,,,
,126,,,,,,
,34.200001,,,,,,
,88.649994,,,,,,
,37.799999,,,,,,
,44.549999,,,,,,
,88.649994,,,,,,
,68.849998,,,,,,
,387.899994,,,,,,
,108.899994,,,,,,
,157.5,,,,,,
,48.149998,,,,,,
,132.75,,,,,,
,71.549995,,,,,,
,89.549995,,,,,,
,136.800003,,,,,,
,81,,,,,,
,48.599998,,,,,,
,63.899998,,,,,,
,60.299999,,,,,,
,46.349998,,,,,,
,35.549999,,,,,,
,63,,,,,,
,31.049999,,,,,,
,68.400002,,,,,,
,196.649994,,,,,,
,80.099998,,,,,,
,63,,,,,,
,200.25,,,,,,
,47.699997,,,,,,
,34.649998,,,,,,
,152.099991,,,,,,
,67.949997,,,,,,
,48.149998,,,,,,
,67.949997,,,,,,
,63,,,,,,
,43.649998,,,,,,
,113.849998,,,,,,
,44.549999,,,,,,
,62.099998,,,,,,
,67.049995,,,,,,
,62.099998,,,,,,
,107.099998,,,,,,
,67.049995,,,,,,
,111.599998,,,,,,
,64.799995,,,,,,
,76.5,,,,,,
,72,,,,,,
,77.849998,,,,,,
,57.149998,,,,,,
,82.799995,,,,,,
,36.450001,,,,,,
,72.900002,,,,,,
,47.25,,,,,,
,79.199997,,,,,,
,83.25,,,,,,
,107.549995,,,,,,
,43.649998,,,,,,
,95.849998,,,,,,
,67.5,,,,,,
,73.799995,,,,,,
,118.799995,,,,,,
,45.449997,,,,,,
,66.150002,,,,,,
,80.549995,,,,,,
,277.199982,,,,,,
,120.599998,,,,,,
,47.699997,,,,,,
,83.25,,,,,,
,61.649998,,,,,,
,130.949997,,,,,,
,69.299995,,,,,,
,345.599976,,,,,,
,102.149994,,,,,,
,203.399994,,,,,,
,196.199997,,,,,,
,189.449997,,,,,,
,59.849998,,,,,,
,28.799999,,,,,,
,57.599998,,,,,,
,43.649998,,,,,,
,105.75,,,,,,
,52.649998,,,,,,
,81,,,,,,
,61.649998,,,,,,
,66.599998,,,,,,
,121.049995,,,,,,
,61.199997,,,,,,
,78.299995,,,,,,
,103.5,,,,,,
,199.349991,,,,,,
,60.299999,,,,,,
,52.199997,,,,,,
,55.799999,,,,,,
,57.149998,,,,,,
,69.299995,,,,,,
,77.400002,,,,,,
,94.049995,,,,,,
,79.650002,,,,,,
,46.799999,,,,,,
,75.150002,,,,,,
,34.200001,,,,,,
,197.099991,,,,,,
,52.649998,,,,,,
,45.449997,,,,,,
,85.049995,,,,,,
,169.649994,,,,,,
,27,,,,,,
,104.849998,,,,,,
,50.399998,,,,,,
,29.699999,,,,,,
,188.099991,,,,,,
,69.75,,,,,,
,79.650002,,,,,,
,111.149994,,,,,,
,54,,,,,,
,86.399994,,,,,,
,88.199997,,,,,,
,76.5,,,,,,
,206.549988,,,,,,
,112.049995,,,,,,
,49.049999,,,,,,
,55.799999,,,,,,
,124.199997,,,,,,
,229.049988,,,,,,
,65.25,,,,,,
,60.299999,,,,,,
,65.25,,,,,,
,93.149994,,,,,,
,78.75,,,,,,
,59.399998,,,,,,
,233.549988,,,,,,
,29.25,,,,,,
,112.049995,,,,,,
,146.25,,,,,,
,91.349998,,,,,,
,87.75,,,,,,
,112.049995,,,,,,
,102.149994,,,,,,
,34.200001,,,,,,
,161.550003,,,,,,
,370.349976,,,,,,
,64.799995,,,,,,
,180.449997,,,,,,
,142.649994,,,,,,
,47.699997,,,,,,
,27.9,,,,,,
,134.099991,,,,,,
,30.599998,,,,,,
,51.299999,,,,,,
,138.599991,,,,,,
,100.799995,,,,,,
,42.299999,,,,,,
,68.849998,,,,,,
,56.699997,,,,,,
,71.099998,,,,,,
,91.799995,,,,,,
,46.349998,,,,,,
,79.199997,,,,,,
,45.899998,,,,,,
,195.299988,,,,,,
,84.150002,,,,,,
,121.049995,,,,,,
,209.699997,,,,,,
,46.799999,,,,,,
,218.25,,,,,,
,68.849998,,,,,,
,53.099998,,,,,,
,59.849998,,,,,,
,145.800003,,,,,,
,74.699997,,,,,,
,52.649998,,,,,,
,75.150002,,,,,,
,230.399994,,,,,,
,57.599998,,,,,,
,88.649994,,,,,,
,53.099998,,,,,,
,78.299995,,,,,,
,66.150002,,,,,,
,159.300003,,,,,,
,103.049995,,,,,,
,79.199997,,,,,,
,93.599998,,,,,,
,95.399994,,,,,,
,38.25,,,,,,
,68.400002,,,,,,
,63.899998,,,,,,
,94.049995,,,,,,
,68.400002,,,,,,
,45.899998,,,,,,
,136.349991,,,,,,
,64.349998,,,,,,
,26.099998,,,,,,
,34.649998,,,,,,
,39.149998,,,,,,
,175.049988,,,,,,
,67.049995,,,,,,
,68.849998,,,,,,
,115.199997,,,,,,
,50.399998,,,,,,
,72.449997,,,,,,
,80.549995,,,,,,
,62.099998,,,,,,
,70.199997,,,,,,
,35.549999,,,,,,
,26.099998,,,,,,
,49.5,,,,,,
,35.099998,,,,,,
,115.199997,,,,,,
,88.649994,,,,,,
,64.349998,,,,,,
,127.349998,,,,,,
,87.299995,,,,,,
,76.5,,,,,,
,49.949997,,,,,,
,108,,,,,,
,33.299999,,,,,,
,30.15,,,,,,
,265.049988,,,,,,
,40.5,,,,,,
,48.599998,,,,,,
,67.5,,,,,,
,65.25,,,,,,
,104.849998,,,,,,
,22.5,,,,,,
,79.650002,,,,,,
,68.400002,,,,,,
,359.099976,,,,,,
,69.299995,,,,,,
,86.849998,,,,,,
,35.549999,,,,,,
,189.899994,,,,,,
,328.049988,,,,,,
,250.199997,,,,,,
,44.549999,,,,,,
,62.549999,,,,,,
,138.149994,,,,,,
,90,,,,,,
,58.5,,,,,,
,28.349998,,,,,,
,95.399994,,,,,,
,234,,,,,,
,34.649998,,,,,,
,24.75,,,,,,
,27.9,,,,,,
,132.75,,,,,,
,49.049999,,,,,,
,62.549999,,,,,,
,62.099998,,,,,,
,82.349998,,,,,,
,66.599998,,,,,,
,86.849998,,,,,,
,182.699997,,,,,,
,15.299999,,,,,,
,100.799995,,,,,,
,183.149994,,,,,,
,115.649994,,,,,,
,46.349998,,,,,,
,84.599998,,,,,,
,121.949997,,,,,,
,63.449997,,,,,,
,21.599998,,,,,,
,33.75,,,,,,
,52.649998,,,,,,
,46.349998,,,,,,
,55.349998,,,,,,
,133.649994,,,,,,
,63,,,,,,
,77.400002,,,,,,
,110.699997,,,,,,
,24.75,,,,,,
,178.199997,,,,,,
,58.949997,,,,,,
,49.5,,,,,,
,112.5,,,,,,
,61.199997,,,,,,
,77.849998,,,,,,
,126.899994,,,,,,
,86.399994,,,,,,
,54,,,,,,
,51.299999,,,,,,
,64.799995,,,,,,
,72,,,,,,
,48.599998,,,,,,
,57.149998,,,,,,
,50.399998,,,,,,
,169.649994,,,,,,
,139.949997,,,,,,
,109.799995,,,,,,
,44.099998,,,,,,
,77.849998,,,,,,
,24.75,,,,,,
,123.75,,,,,,
,54,,,,,,
,62.549999,,,,,,
,85.5,,,,,,
,60.299999,,,,,,
,103.949997,,,,,,
,83.699997,,,,,,
,122.399994,,,,,,
,31.5,,,,,,
,50.849998,,,,,,
,48.149998,,,,,,
,130.949997,,,,,,
,98.099998,,,,,,
,97.199997,,,,,,
,76.949997,,,,,,
,104.849998,,,,,,
,56.25,,,,,,
,162.899994,,,,,,
,43.649998,,,,,,
,121.5,,,,,,
,129.149994,,,,,,
,68.849998,,,,,,
,138.599991,,,,,,
,106.649994,,,,,,
,54.449997,,,,,,
,107.099998,,,,,,
,79.199997,,,,,,
,89.549995,,,,,,
,32.399998,,,,,,
,47.699997,,,,,,
,162,,,,,,
,93.599998,,,,,,
,44.099998,,,,,,
,118.349998,,,,,,
,96.75,,,,,,
,271.350006,,,,,,
,30.599998,,,,,,
,54,,,,,,
,57.149998,,,,,,
,54,,,,,,
,216.899994,,,,,,
,58.049999,,,,,,
,249.75,,,,,,
,114.75,,,,,,
,71.549995,,,,,,
,47.699997,,,,,,
,71.549995,,,,,,
,19.799999,,,,,,
,26.549999,,,,,,
,74.25,,,,,,
,42.75,,,,,,
,57.599998,,,,,,
,127.349998,,,,,,
,62.549999,,,,,,
,54.449997,,,,,,
,106.199997,,,,,,
,90,,,,,,
,85.5,,,,,,
,106.649994,,,,,,
,165.599991,,,,,,
,58.5,,,,,,
,41.399998,,,,,,
,201.599991,,,,,,
,183.599991,,,,,,
,28.349998,,,,,,
,110.699997,,,,,,
,154.800003,,,,,,
,54.449997,,,,,,
,76.049995,,,,,,
,200.25,,,,,,
,89.099998,,,,,,
,79.650002,,,,,,
,89.549995,,,,,,
,90.449997,,,,,,
,28.799999,,,,,,
,136.349991,,,,,,
,58.5,,,,,,
,32.399998,,,,,,
,90.449997,,,,,,
,83.25,,,,,,
,74.25,,,,,,
,234.899994,,,,,,
,39.599998,,,,,,
,146.25,,,,,,
,111.149994,,,,,,
,92.25,,,,,,
,76.5,,,,,,
,49.049999,,,,,,
,75.150002,,,,,,
,123.75,,,,,,
,74.25,,,,,,
,230.399994,,,,,,
,64.349998,,,,,,
,116.099998,,,,,,
,111.599998,,,,,,
,58.049999,,,,,,
,86.399994,,,,,,
,74.699997,,,,,,
,81,,,,,,
,59.399998,,,,,,
,44.549999,,,,,,
,41.399998,,,,,,
,135,,,,,,
,65.699997,,,,,,
,71.099998,,,,,,
,117.899994,,,,,,
,51.75,,,,,,
,117.449997,,,,,,
,84.599998,,,,,,
,78.75,,,,,,
,71.099998,,,,,,
,77.849998,,,,,,
,68.849998,,,,,,
,125.549995,,,,,,
,183.149994,,,,,,
,79.199997,,,,,,
,59.849998,,,,,,
,34.649998,,,,,,
,48.599998,,,,,,
,83.25,,,,,,
,120.599998,,,,,,
,57.149998,,,,,,
,149.849991,,,,,,
,78.299995,,,,,,
,178.649994,,,,,,
,97.649994,,,,,,
,189.899994,,,,,,
,46.799999,,,,,,
,48.149998,,,,,,
,25.65,,,,,,
